PUBLICATION_DATE,UID,SITE_ID,VISIT_NO,YEAR,DATE_COL,AGGR_ECO9_2015,SAMPLE_TYPE,LRBS_USE,BEDSED_COND,L_XFC_NAT,INSTRMCVR_COND,L_XCMGW,RIPVEG_COND,W1_HALL,RIPDIST_COND
9/2/2015,12405,FW08VT005,2,2008,8-Sep-08,NAP,PHAB,0.158035197,Good,-0.749136614,Poor,-0.126388803,Fair,1.681863636,High
9/2/2015,12406,FW08PA001,1,2008,18-Aug-08,NAP,PHAB,0.52022917,Good,-0.024986184,Good,-0.246556227,Poor,3.522809091,High
9/2/2015,12407,FW08PA001,2,2008,23-Sep-08,NAP,PHAB,0.423576041,Good,-0.164309429,Good,-0.248301085,Poor,3.553113636,High
9/2/2015,12408,FW08PA005,1,2008,7-Aug-08,SAP,PHAB,0.04722638,Good,0.042050209,Good,0.038338621,Good,0,Low
9/2/2015,12410,FW08PA018,1,2008,21-Aug-08,SAP,PHAB,-0.761501912,Good,-0.232844134,Good,0.084413773,Good,0.212127273,Low
9/2/2015,12411,FW08PA023,1,2008,10-Sep-08,NAP,PHAB,0.989673141,Good,-0.717110229,Fair,-0.068380351,Fair,0.87666039,Medium
9/2/2015,12412,FW08PA029,1,2008,5-Aug-08,SAP,PHAB,0.620656609,Good,-0.201914638,Good,-0.472018776,Poor,3.424331818,High
9/2/2015,12413,FW08PA037,1,2008,19-Aug-08,NAP,PHAB,0.547907924,Good,-0.267971962,Good,-0.089690978,Fair,0.545472727,Medium
9/2/2015,12414,FW08PA039,1,2008,9-Sep-08,NAP,PHAB,1.325019166,Good,-0.659375643,Fair,-0.201129721,Poor,0.825786364,Medium
9/2/2015,12424,FW08ROH9019,1,2008,7-Sep-08,TPL,PHAB,0.295179467,Good,-0.808396576,Fair,0.072884612,Good,0.386372727,Medium
9/2/2015,12426,FW08OH003,1,2008,8-Sep-08,NAP,PHAB,-0.374116659,Good,-1.045757491,Poor,-0.754711716,Poor,3.727368182,High
9/2/2015,12427,FW08OH004,1,2008,25-Jun-08,TPL,PHAB,-1.450723955,Fair,-1.082351291,Fair,-0.646066292,Poor,1.265172727,Medium
9/2/2015,12428,FW08OH005,1,2008,18-Jun-08,NAP,PHAB,-0.966435043,Fair,-0.438248312,Good,-0.033431652,Fair,0.386377273,Medium
9/2/2015,12435,FW08OH012,2,2008,18-Aug-08,SAP,PHAB,-1.087005729,Fair,-0.588839621,Good,0.063989747,Good,1.257622727,Medium
9/2/2015,12436,FW08OH017,1,2008,11-Jun-08,SAP,PHAB,0.051937487,Good,-0.996069706,Poor,-0.082470621,Fair,1.519542857,High
9/2/2015,12437,FW08OH007,1,2008,10-Sep-08,NAP,PHAB,-1.990487096,Poor,-0.19893947,Good,-0.138167002,Poor,0.866705,Medium
9/2/2015,12441,FW08OH028,1,2008,19-Aug-08,TPL,PHAB,-0.021786019,Good,-0.501197328,Good,0.210423631,Good,0.309539286,Low
9/2/2015,12442,FW08OH012,1,2008,15-Jul-08,SAP,PHAB,0.082922714,Good,-0.477318706,Good,0.117271296,Good,0.909127273,Medium
9/2/2015,12443,FW08OH017,2,2008,6-Aug-08,SAP,PHAB,0.022686967,Good,-0.692115158,Fair,0.031775577,Good,1.969781818,High
9/2/2015,12444,FW08OH018,1,2008,29-Sep-08,SAP,PHAB,-0.576552323,Good,-0.585026652,Fair,-0.112101512,Fair,0.939440909,Medium
9/2/2015,12445,FW08OH019,1,2008,23-Sep-08,TPL,PHAB,-0.204334943,Good,-0.633152719,Good,-0.135057643,Good,0.598504545,Medium
9/2/2015,12446,FW08OH021,1,2008,18-Sep-08,SAP,PHAB,-0.265481199,Good,-0.489942687,Good,-0.021342316,Good,2.257645455,High
9/2/2015,12447,FW08OH023,1,2008,7-Aug-08,SAP,PHAB,-1.056277387,Fair,-0.795880017,Fair,0.028552768,Good,0.878831818,Medium
9/2/2015,12448,FW08OH024,1,2008,22-Sep-08,TPL,PHAB,0.429489236,Good,-0.562826189,Good,-0.066650781,Good,1.083381818,Medium
9/2/2015,12449,FW08OH027,1,2008,16-Sep-08,NAP,PHAB,-0.017428524,Good,-0.620612065,Fair,-0.055853947,Fair,2.401604545,High
9/2/2015,12450,FW08OH031,1,2008,23-Jun-08,TPL,PHAB,-0.213575379,Good,-0.421517077,Good,-0.214670165,Good,1.4077,Medium
9/2/2015,12452,FW08OH033,1,2008,11-Jul-08,NAP,PHAB,0.261120798,Good,-0.808396576,Fair,0.164690749,Good,1.457499784,Medium
9/2/2015,12453,FW08OH035,1,2008,30-Jul-08,TPL,PHAB,1.024015817,Good,-0.432866652,Good,0.054560827,Good,0.803059091,Medium
9/2/2015,12454,FW08OH032,1,2008,5-Aug-08,TPL,PHAB,-0.438049133,Good,-0.46046771,Good,-0.00656377,Good,0.863672727,Medium
9/2/2015,12465,FW08TN005,1,2008,2-Oct-08,SAP,PHAB,0.170856786,Good,-0.463326801,Good,-0.23470407,Poor,3.777852381,High
9/2/2015,12466,FW08TN002,1,2008,9-Sep-08,SAP,PHAB,-0.105695326,Good,-0.306193137,Good,-0.160721977,Poor,0.954577273,Medium
9/2/2015,12467,FW08TN002,2,2008,5-Oct-08,SAP,PHAB,0.015193445,Good,-0.335101728,Good,0.128795664,Good,0.242427273,Low
9/2/2015,12468,FW08TN004,1,2008,11-Sep-08,SAP,PHAB,-0.789798491,Fair,-0.552137517,Good,-0.919997003,Poor,2.219736364,High
9/2/2015,12469,FW08TN004,2,2008,7-Oct-08,SAP,PHAB,-1.238738626,Fair,-2,Poor,-1.550030994,Poor,3.5001,High
9/2/2015,12470,FW08TN006,1,2008,12-Sep-08,SAP,PHAB,-0.827066759,Fair,-0.004564252,Good,0.343498111,Good,0,Low
9/2/2015,12471,FW08TN007,1,2008,14-Sep-08,SAP,PHAB,-0.457794548,Good,-0.262518213,Good,0.184780126,Good,1.414890476,Medium
9/2/2015,12472,FW08TN010,1,2008,23-Sep-08,SAP,PHAB,-0.150191853,Good,-0.044224814,Good,0.411313541,Good,0.651536364,Medium
9/2/2015,12473,FW08TN010,2,2008,4-Oct-08,SAP,PHAB,-0.291157634,Good,-0.44096436,Good,0.254394255,Good,1.044033333,Medium
9/2/2015,12474,FW08TN011,1,2008,4-Sep-08,SAP,PHAB,-0.752198152,Good,-0.29030613,Good,0.134264062,Good,1.681840909,High
9/2/2015,12475,FW08TN011,2,2008,6-Oct-08,SAP,PHAB,0.832222176,Good,-0.430200625,Good,-0.029188389,Good,2.121245455,High
9/2/2015,12476,FW08TN013,1,2008,29-Sep-08,SAP,PHAB,0.1150663,Good,-0.469102078,Good,0.260125617,Good,0.954581818,Medium
9/2/2015,12477,FW08TN014,1,2008,13-Sep-08,SAP,PHAB,1.437193917,Good,-0.194128583,Good,0.256313126,Good,1.666740909,High
9/2/2015,12478,FW08TN015,1,2008,7-Sep-08,SAP,PHAB,1.238318091,Good,-0.042044616,Good,0.403003466,Good,1.689445455,High
9/2/2015,12479,FW08TN018,1,2008,28-Sep-08,SAP,PHAB,2.359843509,Good,-0.389146344,Good,0.28897035,Good,1.000018182,Medium
9/2/2015,12480,FW08TN019,1,2008,5-Sep-08,SAP,PHAB,1.794688129,Good,-1.719173392,Poor,-0.34155496,Poor,1.795454545,High
9/2/2015,12481,FW08TN024,1,2008,27-Sep-08,SAP,PHAB,0.658363385,Good,-0.68250648,Good,0.126219988,Good,0.74245,Medium
9/2/2015,12482,FW08TN025,1,2008,1-Oct-08,SAP,PHAB,-0.245186242,Good,-0.26071541,Good,0.189949453,Good,0.151522727,Low
9/2/2015,12483,FW08TN027,1,2008,3-Sep-08,SAP,PHAB,-0.987387855,Fair,0.102714288,Good,0.36895064,Good,0.734868182,Medium
9/2/2015,12484,FW08TN029,1,2008,30-Sep-08,SAP,PHAB,0.686683562,Good,-0.711994806,Good,0.132812542,Good,0.772759091,Medium
9/2/2015,12485,FW08TN030,1,2008,25-Sep-08,SAP,PHAB,0.945293945,Good,-0.552137517,Good,0.125111433,Good,0.181822727,Low
9/2/2015,12486,FW08TN031,1,2008,6-Sep-08,SAP,PHAB,-0.719864383,Good,-0.316298164,Good,-0.184965913,Poor,1.946990909,High
9/2/2015,12487,FW08TN035,1,2008,10-Sep-08,SAP,PHAB,-1.376857182,Fair,-0.318347694,Good,-0.119867227,Fair,1.727290909,High
9/2/2015,12489,FW08WY006,1,2008,12-Aug-08,WMT,PHAB,-1.129484814,Fair,0.132739838,Good,-0.389630237,Fair,0,Low
9/2/2015,12497,FW08WA005,1,2008,5-Aug-08,WMT,PHAB,-0.729687657,Good,-0.706938935,Fair,-0.000592624,Good,0,Low
9/2/2015,12498,FW08WA020,1,2008,23-Jul-08,XER,PHAB,-0.766588728,Poor,-0.668480681,Good,-0.059800568,Good,1.015909524,Medium
9/2/2015,12499,FW08WA028,1,2008,19-Aug-08,XER,PHAB,-2.289944164,Poor,-0.332547047,Good,-1.132907664,Poor,1.346344589,Medium
9/2/2015,12500,FW08WA035,1,2008,15-Jul-08,XER,PHAB,0.149936024,Good,-0.777756616,Good,-0.30819542,Fair,2.265220346,High
9/2/2015,12502,FW08LA036,1,2008,28-Oct-08,CPL,PHAB,,Not Assessed,-1.106894235,Poor,0.102714288,Good,1.015154545,Medium
9/2/2015,12503,FW08LA051,1,2008,10-Nov-08,CPL,PHAB,,Not Assessed,-0.996069706,Poor,-0.23793557,Poor,1.227272727,Medium
9/2/2015,12504,FW08LA052,1,2008,27-Oct-08,CPL,PHAB,,Not Assessed,-1.059121453,Poor,-0.010590636,Good,0.818181818,Medium
9/2/2015,12505,FW08LA067,1,2008,3-Nov-08,CPL,PHAB,,Not Assessed,-0.347477391,Good,-0.260201696,Poor,2.142857143,High
9/2/2015,12506,FW08LA068,1,2008,21-Oct-08,CPL,PHAB,,Not Assessed,-0.265600257,Good,-0.265600257,Poor,0.6,Medium
9/2/2015,12507,FW08LA070,1,2008,2-Dec-08,CPL,PHAB,,Not Assessed,-0.955874177,Poor,-0.292429824,Poor,1.833333333,High
9/2/2015,12508,FW08LA131,1,2008,5-Nov-08,CPL,PHAB,,Not Assessed,-1.22184875,Poor,-0.244125144,Poor,1.01668,Medium
9/2/2015,12509,FW08LA134,1,2008,19-Nov-08,CPL,PHAB,,Not Assessed,-1.132907664,Poor,-0.231160167,Poor,1.318181818,Medium
9/2/2015,12510,FW08LA151,1,2008,12-Nov-08,CPL,PHAB,,Not Assessed,-1.160579093,Poor,-0.234534655,Poor,1.05,Medium
9/2/2015,12512,FW08LA180,1,2008,20-Oct-08,CPL,PHAB,,Not Assessed,-0.463326801,Good,-0.488673784,Poor,0.636363636,Medium
9/2/2015,12513,FW08LA182,1,2008,18-Nov-08,CPL,PHAB,,Not Assessed,-0.877039828,Poor,-0.208245573,Poor,1.363636364,Medium
9/2/2015,12514,FW08LA195,1,2008,4-Nov-08,CPL,PHAB,,Not Assessed,-0.771879741,Poor,-0.080684134,Fair,1.030318182,Medium
9/2/2015,12515,FW08LA198,1,2008,3-Dec-08,CPL,PHAB,,Not Assessed,-1.602059991,Poor,-0.259637311,Poor,1.05,Medium
9/2/2015,12516,FW08LA227,1,2008,22-Oct-08,CPL,PHAB,,Not Assessed,-0.337242168,Good,0.005297536,Good,0.287881818,Low
9/2/2015,12517,FW08LA228,1,2008,29-Oct-08,CPL,PHAB,,Not Assessed,-0.496085569,Fair,-0.102622862,Fair,0.409090909,Medium
9/2/2015,12525,FW08LA167,1,2008,11-Nov-08,CPL,PHAB,,Not Assessed,-1.037071311,Poor,-0.292429824,Poor,0.6,Medium
9/2/2015,12543,FW08WV006,1,2008,22-Jul-08,SAP,PHAB,0.758091849,Good,-0.277216553,Good,-0.032898971,Good,0.946995455,Medium
9/2/2015,12545,FW08WV005,1,2008,12-Aug-08,SAP,PHAB,0.861526252,Good,-0.290498765,Good,-0.048618321,Fair,1.303040909,Medium
9/2/2015,12546,FW08WV008,1,2008,14-Jul-08,SAP,PHAB,0.814792075,Good,-0.253578118,Good,-0.022380305,Good,1.727322727,High
9/2/2015,12547,FW08WV008,2,2008,30-Jul-08,SAP,PHAB,0.731243064,Good,-0.033431652,Good,-0.097650919,Fair,1.583377273,High
9/2/2015,12555,FW08WV009,1,2008,28-Jul-08,SAP,PHAB,-1.461124308,Fair,-0.251811973,Good,-0.04751577,Fair,1.954604545,High
9/2/2015,12556,FW08WV013,1,2008,24-Jun-08,SAP,PHAB,1.401757919,Good,-0.449215928,Good,-0.019347459,Good,4.460395238,High
9/2/2015,12557,FW08WV014,1,2008,25-Jun-08,SAP,PHAB,-1.722459375,Poor,-0.191052831,Good,0.066156445,Good,3.045527273,High
9/2/2015,12558,FW08WV022,1,2008,21-Jul-08,SAP,PHAB,0.481298579,Good,-0.411983086,Good,0.028552768,Good,1.795513636,High
9/2/2015,12568,FW08WV027,1,2008,2-Jul-08,SAP,PHAB,-0.239900572,Good,-0.203488741,Good,-0.022900232,Good,4.371272727,High
9/2/2015,12569,FW08WV023,1,2008,23-Jul-08,SAP,PHAB,-0.224959967,Good,-0.1614371,Good,-0.148741651,Fair,1.651563636,High
9/2/2015,12570,FW08WV029,1,2008,19-Jun-08,SAP,PHAB,-1.633129572,Poor,-0.108918921,Good,0.014440529,Good,2.492468182,High
9/2/2015,12571,FW08WV033,1,2008,13-Aug-08,SAP,PHAB,0.797797327,Good,-0.111463125,Good,-0.115951666,Fair,2.295513636,High
9/2/2015,12583,FW08ME019,1,2008,17-Sep-08,NAP,PHAB,-2.647619493,Poor,0.230681102,Good,0.013028839,Good,2.113704545,High
9/2/2015,12596,FW08FL025,1,2008,7-Aug-08,CPL,PHAB,-1.689274243,Fair,-0.92412139,Poor,-0.043678737,Good,0.151522727,Low
9/2/2015,12710,FW08MO001,1,2008,13-Oct-08,TPL,PHAB,0.223263441,Good,-0.771879741,Good,-0.169382173,Good,0.6667,Medium
9/2/2015,12711,FW08MO004,1,2008,15-Jul-08,SAP,PHAB,-1.434502315,Fair,-0.194128583,Good,0.002268939,Good,0.469704545,Medium
9/2/2015,12712,FW08MO005,1,2008,8-Jul-08,TPL,PHAB,-0.207688988,Good,-0.577499695,Good,-0.037716783,Good,0.227277273,Low
9/2/2015,12713,FW08MO006,1,2008,23-Jul-08,SAP,PHAB,0.026147697,Good,-0.524857311,Good,-0.059234564,Fair,0.33335,Medium
9/2/2015,12714,FW08MO007,1,2008,11-Jul-08,TPL,PHAB,-1.123931632,Good,-0.877039828,Good,0.024840034,Good,0.272731818,Low
9/2/2015,12715,FW08MO011,1,2008,12-Aug-08,SAP,PHAB,-0.098100192,Good,-0.92412139,Fair,-0.113381107,Fair,0.045454545,Low
9/2/2015,12716,FW08MO012,1,2008,9-Jul-08,TPL,PHAB,0.122668987,Good,-0.555671259,Good,-0.031835566,Good,0.697004545,Medium
9/2/2015,12717,FW08MO023,1,2008,8-Jul-08,TPL,PHAB,-1.968520835,Fair,-1.106894235,Fair,-0.099242845,Good,0.712140909,Medium
9/2/2015,12718,FW08MO026,1,2008,30-Sep-08,TPL,PHAB,-0.980160141,Good,-0.570100974,Good,-0.218734339,Good,2.106077273,High
9/2/2015,12719,FW08MO035,1,2008,14-Jul-08,TPL,PHAB,-2.226160059,Fair,-0.576754126,Good,-0.126388803,Good,0.697004545,Medium
9/2/2015,12720,FW08MO036,1,2008,23-Sep-08,TPL,PHAB,-1.566782486,Fair,-0.505465944,Good,0.012549644,Good,1.242486364,Medium
9/2/2015,12721,FW08MO044,1,2008,9-Jul-08,SAP,PHAB,-1.753045397,Poor,-0.941022138,Poor,0.103103685,Good,0.954577273,Medium
9/2/2015,12733,FW08AZ008,1,2009,5-May-09,XER,PHAB,-1.511900013,Fair,-0.795880017,Fair,-0.182705135,Good,0,Low
9/2/2015,12734,FW08AZ044,1,2009,21-Apr-09,WMT,PHAB,-2.0110262,Poor,-0.700948571,Good,-0.267971962,Fair,0,Low
9/2/2015,12735,FW08AZ090,1,2009,23-Apr-09,XER,PHAB,-2.59740937,Poor,-1.05016661,Fair,-0.388421514,Fair,0.030304545,Low
9/2/2015,12736,FW08AZ107,1,2009,6-May-09,XER,PHAB,-2.97094793,Poor,-0.592686366,Good,-0.409662246,Fair,0.243058333,Low
9/2/2015,12737,FW08AZ134,1,2009,4-May-09,XER,PHAB,-2.361082755,Poor,-0.552137517,Good,-0.395724843,Fair,0.090913636,Low
9/2/2015,12738,FW08AZ139,1,2009,7-May-09,XER,PHAB,-2.003956428,Poor,-0.869666232,Fair,-0.650457577,Poor,0.23485,Low
9/2/2015,12754,FW08RIA9038,1,2008,22-Jul-08,TPL,PHAB,-1.3155078,Fair,-1.190134333,Poor,-0.59462259,Poor,2.0001,High
9/2/2015,12755,FW08RIA9060,1,2008,17-Jul-08,TPL,PHAB,-2.450914995,Poor,-0.098888579,Good,-0.377243386,Fair,0.7576,Medium
9/2/2015,12756,FW08RIA9037,1,2008,17-Jul-08,TPL,PHAB,-2.938331855,Poor,-0.435549146,Good,-0.668480681,Poor,0,Low
9/2/2015,12758,FW08RKS9002,1,2008,12-Jun-08,TPL,PHAB,-1.580888502,Fair,-0.877039828,Good,-0.528175086,Fair,0.636377273,Medium
9/2/2015,12759,FW08RKS9003,1,2008,9-Jul-08,SPL,PHAB,-0.654825928,Good,-0.469102078,Good,-0.373006768,Good,0,Low
9/2/2015,12761,FW08RKS9888,1,2008,23-Jun-08,TPL,PHAB,-2.249718105,Fair,-1.190134333,Fair,-0.508638306,Fair,0.880274892,Medium
9/2/2015,12762,FW08RKS9999,1,2008,18-Jun-08,TPL,PHAB,-0.03932166,Good,-1.082351291,Fair,-0.015677301,Good,0,Low
9/2/2015,12763,FW08RMO9003,1,2008,2-Jul-08,SAP,PHAB,-0.28333095,Good,-0.600483603,Good,-0.128374001,Fair,0.181827273,Low
9/2/2015,12764,FW08RMO9006,1,2008,1-Jul-08,SAP,PHAB,-0.973733031,Fair,-1.378634852,Poor,-0.258920061,Poor,0.727309091,Medium
9/2/2015,12765,FW08RNE9010,1,2008,8-Jul-08,SPL,PHAB,-3.048015849,Poor,-0.628932138,Fair,-0.608423395,Fair,0.606090909,Medium
9/2/2015,12766,FW08RNE9011,1,2008,8-Jul-08,SPL,PHAB,-4.634826951,Poor,-0.502316586,Good,-0.722286625,Fair,0.424254545,Medium
9/2/2015,12768,FW08RNE9999,1,2008,9-Jul-08,SPL,PHAB,-3.242404602,Poor,-2,Poor,-1.67032483,Poor,0.033335,Low
9/2/2015,12788,FW08RNE9024,1,2008,9-Jul-08,SPL,PHAB,-3.529001244,Poor,-1.550030994,Poor,-0.851762028,Poor,0.060609091,Low
9/2/2015,12789,FW08RNE9022,1,2008,15-Jul-08,SPL,PHAB,-1.485159095,Fair,-1.485090181,Poor,-0.209842833,Good,0.909109091,Medium
9/2/2015,12804,FW08ND081,1,2009,19-May-09,NPL,PHAB,-2.326623197,Poor,-1.037071311,Fair,-1.402903423,Poor,1.5,High
9/2/2015,12805,FW08RKS9777,1,2008,25-Jun-08,TPL,PHAB,-0.903647204,Good,-0.821284597,Good,-0.367220718,Fair,0.409109091,Medium
9/2/2015,12820,FW08ID003,1,2008,15-Jul-08,WMT,PHAB,-0.472863081,Good,-0.457627316,Fair,0.008212927,Good,1.3334,Medium
9/2/2015,12829,FW08ID003,2,2008,12-Aug-08,WMT,PHAB,-0.159494532,Good,-0.528175086,Fair,0.153399073,Good,0.969745455,Medium
9/2/2015,12830,FW08ID004,1,2008,17-Jul-08,WMT,PHAB,-0.957746944,Good,-0.322475999,Good,-0.318347694,Fair,0.454568182,Medium
9/2/2015,12831,FW08ID004,2,2008,14-Aug-08,WMT,PHAB,-0.847489301,Good,-0.294369507,Good,-0.295342608,Fair,0.212131818,Low
9/2/2015,12832,FW08ID005,1,2008,30-Jul-08,XER,PHAB,-3.900678833,Poor,-0.074781698,Good,-0.500750431,Poor,1.969740909,High
9/2/2015,12833,FW08ID006,1,2008,21-Jul-08,XER,PHAB,-0.58663602,Good,-0.373006768,Good,0.121395681,Good,0.6667,Medium
9/2/2015,12834,FW08ID007,1,2008,9-Jul-08,WMT,PHAB,-1.09025397,Fair,-0.175992567,Good,-0.03933467,Good,0.33335,Medium
9/2/2015,12836,FW08ID024,1,2008,22-Jul-08,XER,PHAB,-0.562474877,Good,-0.284756577,Good,-0.170842479,Good,0.33335,Medium
9/2/2015,12838,FW08ID036,1,2008,1-Jul-08,WMT,PHAB,-1.242276094,Fair,-0.266146425,Good,-0.280431976,Fair,0,Low
9/2/2015,12839,FW08ID044,1,2008,2-Jul-08,XER,PHAB,-0.577865877,Good,-0.106389534,Good,-0.049723678,Good,0,Low
9/2/2015,12840,FW08ID053,1,2008,8-Jul-08,WMT,PHAB,-0.531006189,Good,-0.00656377,Good,-0.098269308,Good,0,Low
9/2/2015,12841,FW08ID008,1,2008,23-Jul-08,XER,PHAB,-1.360699172,Fair,-0.368371778,Good,-2,Poor,1.924263636,High
9/2/2015,12842,FW08ID034,1,2008,29-Jul-08,XER,PHAB,-2.10196286,Poor,-0.604435354,Fair,-0.37068309,Fair,1.954568182,High
9/2/2015,12843,FW08ID057,1,2008,4-Aug-08,XER,PHAB,-1.621047454,Fair,-0.637414722,Poor,-1.550030994,Poor,2.151581818,High
9/2/2015,12844,FW08ID061,1,2008,5-Aug-08,WMT,PHAB,-0.878632308,Good,-0.217918456,Good,-0.004065808,Good,0,Low
9/2/2015,12845,FW08RMT9013,1,2009,20-May-09,NPL,PHAB,-0.169085155,Good,-0.871130968,Fair,-2,Poor,1.560609091,High
9/2/2015,12881,FW08MT059,1,2009,19-May-09,NPL,PHAB,-1.181884593,Fair,-0.877039828,Poor,-2,Poor,1.636363636,High
9/2/2015,12882,FW08ND118,1,2009,28-May-09,NPL,PHAB,-1.268881699,Fair,-0.72542234,Good,-0.585026652,Poor,1.5,High
9/2/2015,12883,FW08MT012,1,2009,20-May-09,NPL,PHAB,-3.126724071,Poor,-1.698970004,Poor,-0.869666232,Poor,1.568181818,High
9/2/2015,12893,FW08AZ194,1,2009,27-May-09,XER,PHAB,-3.012848957,Poor,-1.132907664,Poor,-0.368371778,Fair,1.575768182,High
9/2/2015,12894,FW08AZ008,2,2009,28-May-09,XER,PHAB,-3.2835233,Poor,-1.22184875,Poor,-0.392057827,Fair,0.174245455,Low
9/2/2015,12895,FW08AZ019,1,2009,26-May-09,XER,PHAB,-2.954242979,Poor,-1.082351291,Poor,-0.83456681,Poor,0.469704545,Medium
9/2/2015,12896,FW08ND142,1,2009,2-Jun-09,NPL,PHAB,-2.04645862,Poor,-1.160579093,Poor,-2,Poor,1.431818182,Medium
9/2/2015,12914,FW08ND064,1,2009,4-Jun-09,NPL,PHAB,-1.937818922,Poor,-1.293204657,Poor,-1.106894235,Poor,0.6667,Medium
9/2/2015,12915,FW08CO015,1,2009,4-Jun-09,SPL,PHAB,-0.212708064,Good,-0.892173573,Fair,-0.35141824,Good,1.886409091,High
9/2/2015,12952,FW08MS013,1,2009,4-Jun-09,CPL,PHAB,-2.106654889,Fair,-0.612448395,Fair,-1.12625678,Poor,0.909127273,Medium
9/2/2015,12953,FW08MS008,1,2009,3-Jun-09,CPL,PHAB,-1.407710452,Good,-0.389630237,Good,-0.187998707,Fair,0.181827273,Low
9/2/2015,12954,FW08MS009,1,2009,27-May-09,CPL,PHAB,-2.289545289,Poor,0.029936902,Good,0.155474062,Good,0,Low
9/2/2015,12955,FW08MS020,1,2009,1-Jun-09,CPL,PHAB,-2.102418408,Fair,0.062752865,Good,-0.032366943,Good,0,Low
9/2/2015,12988,FW08AZ019,2,2009,10-Jun-09,XER,PHAB,-3.084948373,Poor,-1.626419331,Poor,-0.717110229,Poor,2.143959091,High
9/2/2015,12989,FW08AZ022,1,2009,18-May-09,XER,PHAB,-0.730423966,Good,-0.692115158,Fair,-0.518296847,Poor,0.613640909,Medium
9/2/2015,12990,FW08AZ075,1,2009,21-May-09,XER,PHAB,-2.011481404,Poor,-0.941022138,Fair,-0.884540786,Poor,0.060609091,Low
9/2/2015,12991,FW08AZ171,1,2009,19-May-09,WMT,PHAB,-2.260256132,Poor,-0.611640404,Fair,-0.352528117,Fair,0,Low
9/2/2015,12992,FW08AL011,1,2009,9-Jun-09,SAP,PHAB,-0.483366249,Good,-0.56644835,Fair,0.074965965,Good,0.030304545,Low
9/2/2015,12993,FW08AL012,1,2009,7-Jun-09,SAP,PHAB,1.195322968,Good,-0.668480681,Good,-0.02655725,Good,0.651536364,Medium
9/2/2015,12994,FW08AL028,1,2009,6-Jun-09,SAP,PHAB,0.672905221,Good,0.005297536,Good,-0.063212168,Fair,1.083377273,Medium
9/2/2015,12995,FW08DE009,1,2009,3-Jun-09,SAP,PHAB,0.551342959,Good,-0.292429824,Good,-0.175992567,Poor,1.075777273,Medium
9/2/2015,12996,FW08IN007,1,2009,1-Jun-09,TPL,PHAB,-1.641438414,Fair,-1.059121453,Fair,-0.268887616,Good,0.439409091,Medium
9/2/2015,12997,FW08IN012,1,2009,29-May-09,TPL,PHAB,-1.6624481,Fair,-1.190134333,Poor,-0.195674667,Good,0.606090909,Medium
9/2/2015,12998,FW08IN019,1,2009,30-May-09,TPL,PHAB,-1.516998225,Fair,-0.862415739,Good,0.038150322,Good,0.469713636,Medium
9/2/2015,12999,FW08IN021,1,2009,28-May-09,UMW,PHAB,-0.724695079,Good,-0.533536813,Good,0.058028959,Good,0.765177273,Medium
9/2/2015,13000,FW08IN027,1,2009,31-May-09,TPL,PHAB,-1.970235737,Fair,-0.827874927,Good,-0.01211039,Good,0.121218182,Low
9/2/2015,13001,FW08IN039,1,2009,28-May-09,TPL,PHAB,-0.998541537,Good,-0.877039828,Fair,-0.225317178,Good,0.772745455,Medium
9/2/2015,13002,FW08MI020,1,2009,3-Jun-09,TPL,PHAB,-1.65418814,Fair,-1.333822512,Poor,-0.841363419,Poor,2.219718182,High
9/2/2015,13003,FW08IN031,1,2009,29-May-09,TPL,PHAB,-0.20782983,Good,-0.411983086,Good,-0.648256385,Poor,1.886427273,High
9/2/2015,13004,FW08LA050,1,2009,12-Jun-09,CPL,PHAB,-3.118012627,Poor,-0.266146425,Good,0.090867005,Good,0.098486364,Low
9/2/2015,13005,FW08LA059,1,2009,7-Jun-09,CPL,PHAB,-0.469723066,Good,-0.073610777,Good,-0.102622862,Fair,1.909131818,High
9/2/2015,13006,FW08LA062,1,2009,9-Jun-09,CPL,PHAB,-0.759806088,Good,-0.663904301,Fair,0.142161848,Good,0,Low
9/2/2015,13007,FW08LA072,1,2009,6-Jun-09,CPL,PHAB,-2.273023429,Poor,-0.257132103,Good,-0.189523085,Fair,1.643990909,High
9/2/2015,13008,FW08LA073,1,2009,2-Jun-09,CPL,PHAB,-1.65169177,Fair,-0.409441858,Good,-0.163589563,Fair,4.348536364,High
9/2/2015,13009,FW08LA079,1,2009,14-Jun-09,CPL,PHAB,-2.098818016,Fair,-2,Poor,-2,Poor,1.5,High
9/2/2015,13010,FW08LA092,1,2009,3-Jun-09,CPL,PHAB,0.585924765,Good,-0.701941243,Fair,0.136792608,Good,0.121218182,Low
9/2/2015,13011,FW08LA094,1,2009,31-May-09,CPL,PHAB,-1.665011118,Fair,-0.170111712,Good,-0.011603214,Good,3.113668182,High
9/2/2015,13012,FW08LA097,1,2009,11-Jun-09,CPL,PHAB,-1.595982924,Fair,-0.469102078,Good,-0.008069472,Good,0.6667,Medium
9/2/2015,13013,FW08LA102,1,2009,13-Jun-09,CPL,PHAB,0.058140443,Good,-0.20034622,Good,0.16502838,Good,0.136363636,Low
9/2/2015,13049,FW08AR016,1,2009,7-Jun-09,SAP,PHAB,0.856220785,Good,-1.160579093,Poor,-0.02813402,Good,0.212131818,Low
